115  34.21775887  134.02848748
120 Linear Feature 16
111  34.21761424  134.02854413 1 102
111  34.21902762  134.02802960 1 102
115  34.21785565  134.02338414
120 Linear Feature 15
111  34.21658023  134.02453321 1 102
111  34.21766684  134.02411973 1 102
111  34.21858903  134.02776817 1 102
115  34.21751782  134.02815996
120 Linear Feature 14
111  34.21469469  134.01714981 1 102
111  34.21579914  134.01672590 1 102
111  34.21757007  134.02373922 1 102
115  34.21648155  134.02414636
120 Linear Feature 13
111  34.21262402  134.00902733 1 102
111  34.21374389  134.00859412 1 102
111  34.21570324  134.01634566 1 102
115  34.21460840  134.01675283
120 Linear Feature 12
111  34.21119497  134.00346863 1 102
111  34.21234232  134.00304672 1 102
111  34.21365117  134.00822712 1 102
115  34.21255142  134.00864692
120 Linear Feature 11
111  34.21109858  134.00308816 1 102
111  34.21258836  134.00254389 1 102
115  34.21641617  134.01768519
120 Linear Feature 8
111  34.21654966  134.02433586 1 101
116  34.21620778  134.02417735  34.21614292  134.02394367
120 Linear Feature 6
111  34.21654966  134.02433750 1 101
116  34.21635372  134.02474439  34.21643075  134.02504344
120 Linear Feature 5
111  34.21781276  134.02383632 1 101
115  34.21654854  134.02433841
120 Linear Feature 3
111  34.21465074  134.01695654 1 101
116  34.21431812  134.01678799  34.21424781  134.01652699
120 Linear Feature 2
111  34.21593297  134.01645033 1 101
111  34.21465008  134.01695805 1 101
116  34.21446288  134.01736104  34.21454188  134.01767629
120 Linear Feature 1
111  34.21259001  134.00883949 1 101
116  34.21222359  134.00861987  34.21214074  134.00829622
120 Linear Feature 12
111  34.21258735  134.00883872 1 101
116  34.21240520  134.00931024  34.21251051  134.00971980
120 Linear Feature 11
111  34.21388180  134.00834730 1 101
115  34.21258478  134.00884395
120 Linear Feature 10
111  34.21722211  134.02816515 1 101
115  34.21705231  134.02748729
120 Linear Feature 9
111  34.21882302  134.02787881 1 101
111  34.21756679  134.02835269 1 101
116  34.21722223  134.02816654  34.21714507  134.02787704
120 Linear Feature 5
111  34.21882525  134.02787571 1 101
115  34.21247768  134.00280423
120 Linear Feature 23
111  34.21096760  134.00370517 1 101
115  34.21105827  134.00405387
120 Linear Feature 10
111  34.21247774  134.00279590 1 101
111  34.21116369  134.00327794 1 101
116  34.21096888  134.00370548  34.21105747  134.00408040
21  34.21169561  134.00446448 2 72.8200 3.0 08  PAPI-4L
21  34.21618123  134.02602977 2 252.8300 3.0 26  PAPI-4L
20  34.21764026  134.02798321 163.3010 0 2 {@R}26-08
20  34.21779829  134.02862886 163.4959 0 2 {@R}26-08
20  34.21665787  134.02393885 162.5255 0 2 {@R}26-08
20  34.21682872  134.02459483 162.0311 0 2 {@R}26-08
20  34.21146729  134.00347247 163.7400 0 2 {@R}26-08
20  34.21133315  134.00293891 163.8357 0 2 {@R}26-08
20  34.21271580  134.00850380 163.8541 0 2 {@R}26-08
20  34.21284124  134.00901192 162.5837 0 2 {@R}26-08
20  34.21479624  134.01662746 161.5652 0 2 {@R}26-08
20  34.21493415  134.01711814 162.2393 0 2 {@R}26-08
18  34.21588806  134.01508237 1 BCN
19  34.21132616  134.00213019 1 WS
19  34.21674273  134.02966364 1 WS
50 12745 ATIS
54 13590 TWR
54 12620 TWR
54 11830 TWR
55 11902 TCA
55 12120 APP
55 12040 APP
56 12040 DEP
99
